DD,THY,7215 ,Istanbul S.Gokcen   ,                    ,2105,2150,01  ,Last Call                     ,04.08.2015
DD,TK ,2607 ,Istanbul            ,                    ,2150,2220,03  ,Security Control              ,04.08.2015
DD,XQ ,9283 ,Izmir               ,                    ,2235,    ,02  ,Security Control              ,04.08.2015
DD,TK ,2611 ,Istanbul            ,                    ,0005,    ,    ,                              ,05.08.2015
DD,TK ,2613 ,Istanbul            ,                    ,0600,    ,    ,                              ,05.08.2015
DD,THY,7149 ,Ankara              ,                    ,0630,    ,    ,                              ,05.08.2015
DD,8Q ,033  ,Istanbul            ,                    ,0710,    ,    ,                              ,05.08.2015
DD,XQ ,9193 ,Izmir               ,                    ,0825,    ,    ,                              ,05.08.2015
DD,PC ,4193 ,Istanbul S.Gokcen   ,                    ,0900,    ,    ,                              ,05.08.2015
DD,TK ,2603 ,Istanbul            ,                    ,0950,    ,    ,                              ,05.08.2015
DD,THY,7143 ,Ankara              ,                    ,1020,    ,    ,                              ,05.08.2015
DD,THY,7211 ,Istanbul S.Gokcen   ,                    ,1125,    ,    ,                              ,05.08.2015
DD,TK ,2605 ,Istanbul            ,                    ,1150,    ,    ,                              ,05.08.2015
DD,THY,7141 ,Ankara              ,                    ,1400,    ,    ,                              ,05.08.2015
DD,PC ,197  ,Istanbul S.Gokcen   ,                    ,1445,    ,    ,                              ,05.08.2015
DD,THY,7145 ,Ankara              ,                    ,1740,    ,    ,                              ,05.08.2015
DD,8Q ,035  ,Istanbul            ,                    ,1745,    ,    ,                              ,05.08.2015
DD,TK ,2609 ,Istanbul            ,                    ,1820,    ,    ,                              ,05.08.2015
DD,XQ ,7713 ,Antalya             ,                    ,2040,    ,    ,                              ,05.08.2015
