DD,THY,7075 ,Ankara              ,                    ,2120,2205,02  ,Delayed                       ,04.08.2015
DD,THY,7225 ,Istanbul S.Gokcen   ,                    ,2205,2320,02  ,Delayed                       ,04.08.2015
DD,PC ,271  ,Istanbul S.Gokcen   ,                    ,0830,    ,02  ,                              ,05.08.2015
DD,THY,7223 ,Istanbul S.Gokcen   ,                    ,0915,    ,02  ,                              ,05.08.2015
DD,TK ,2705 ,Istanbul            ,                    ,1010,    ,02  ,                              ,05.08.2015
DD,THY,7071 ,Ankara              ,                    ,1015,    ,01  ,                              ,05.08.2015
DD,THY,7363 ,Yenisehir           ,                    ,1200,    ,02  ,                              ,05.08.2015
DD,THY,7365 ,Istanbul S.Gokcen   ,                    ,1635,    ,02  ,                              ,05.08.2015
DD,TK ,2707 ,Istanbul            ,                    ,1855,    ,02  ,                              ,05.08.2015
DD,THY,7075 ,Ankara              ,                    ,2120,    ,02  ,                              ,05.08.2015
