DD,TK,2715,IST. - ATATURK,,1810,1810,   ,KALKTI,04.08.2015
DD,THY,7301,IST. - S. GOKCEN,,1030,1030,,,05.08.2015
DD,THY,7091,ANKARA,,1100,1100,,,05.08.2015
