DD,THY,7229 ,Istanbul S.Gokcen   ,                    ,2110,2240,    ,1:30 Hr Delayed               ,04.08.2015
DD,PC ,4135 ,Istanbul S.Gokcen   ,                    ,2115,2200,    ,Security Control              ,04.08.2015
DD,BRJ,3456 ,Istanbul S.Gokcen   ,                    ,2135,2245,    ,1:10 Hr Delayed               ,04.08.2015
DD,8Q ,085  ,Istanbul-Ataturk    ,                    ,2200,2310,    ,1:10 Hr Delayed               ,04.08.2015
DD,PC ,139  ,Istanbul S.Gokcen   ,                    ,2210,    ,    ,Counter Open                  ,04.08.2015
DD,TK ,2831 ,Istanbul-Ataturk    ,                    ,2240,2250,    ,10 Min Delayed                ,04.08.2015
DD,TK ,2839 ,Istanbul-Ataturk    ,                    ,0255,    ,    ,                              ,05.08.2015
DD,PC ,137  ,Istanbul S.Gokcen   ,                    ,0535,    ,    ,                              ,05.08.2015
DD,THY,7231 ,Istanbul S.Gokcen   ,                    ,0620,    ,    ,                              ,05.08.2015
DD,THY,7169 ,Ankara              ,                    ,0630,    ,    ,                              ,05.08.2015
DD,TK ,2823 ,Istanbul-Ataturk    ,                    ,0650,    ,    ,                              ,05.08.2015
DD,THY,7376 ,Kocaeli             ,                    ,0730,    ,    ,                              ,05.08.2015
DD,8Q ,091  ,Istanbul-Ataturk    ,                    ,0735,    ,    ,                              ,05.08.2015
DD,TK ,2821 ,Istanbul-Ataturk    ,                    ,0800,    ,    ,                              ,05.08.2015
DD,TK ,2827 ,Istanbul-Ataturk    ,                    ,0840,    ,    ,                              ,05.08.2015
DD,THY,7227 ,Istanbul S.Gokcen   ,                    ,0940,    ,    ,                              ,05.08.2015
DD,BRJ,3454 ,Istanbul S.Gokcen   ,                    ,0950,    ,    ,                              ,05.08.2015
DD,PC ,135  ,Istanbul S.Gokcen   ,                    ,1005,    ,    ,                              ,05.08.2015
DD,THY,7061 ,Ankara              ,                    ,1020,    ,    ,                              ,05.08.2015
DD,THY,7069 ,Ankara              ,                    ,1140,    ,    ,                              ,05.08.2015
DD,8Q ,081  ,Istanbul-Ataturk    ,                    ,1200,    ,    ,                              ,05.08.2015
DD,PC ,2426 ,Adana               ,                    ,1205,    ,    ,                              ,05.08.2015
DD,TK ,2829 ,Istanbul-Ataturk    ,                    ,1315,    ,    ,                              ,05.08.2015
DD,PC ,4137 ,Istanbul S.Gokcen   ,                    ,1430,    ,    ,                              ,05.08.2015
DD,PC ,4139 ,Istanbul S.Gokcen   ,                    ,1540,    ,    ,                              ,05.08.2015
DD,THY,7233 ,Istanbul S.Gokcen   ,                    ,1555,    ,    ,                              ,05.08.2015
DD,BRJ,3458 ,Istanbul S.Gokcen   ,                    ,1640,    ,    ,                              ,05.08.2015
DD,TK ,2833 ,Istanbul-Ataturk    ,                    ,1715,    ,    ,                              ,05.08.2015
DD,PC ,2457 ,Izmir               ,                    ,1715,    ,    ,                              ,05.08.2015
DD,THY,7065 ,Ankara              ,                    ,1745,    ,    ,                              ,05.08.2015
DD,PC ,133  ,Istanbul S.Gokcen   ,                    ,1840,    ,    ,                              ,05.08.2015
DD,TK ,2835 ,Istanbul-Ataturk    ,                    ,2020,    ,    ,                              ,05.08.2015
DD,THY,7229 ,Istanbul S.Gokcen   ,                    ,2110,    ,    ,                              ,05.08.2015
DD,PC ,4135 ,Istanbul S.Gokcen   ,                    ,2115,    ,    ,                              ,05.08.2015
DD,THY,7067 ,Ankara              ,                    ,2125,    ,    ,                              ,05.08.2015
DD,BRJ,3456 ,Istanbul S.Gokcen   ,                    ,2135,    ,    ,                              ,05.08.2015
