DD,THY,7079,Ankara,,1405,1425,03,KALKTI - DEPARTED,04.08.2015
DD,TK,2655,İstanbul / Atatürk,,1620,1620,03,KALKTI - DEPARTED,04.08.2015
DD,PC,209,İstanbul / S. Gökçen,,2125,2140,04,Uçağa gidiniz - Boarding,04.08.2015
DD,PC,209,İstanbul / S. Gökçen,,0835,0835,,,05.08.2015
DD,THY,7079,Ankara,,1405,1405,,,05.08.2015
DD,TK,2655,İstanbul / Atatürk,,1620,1620,,,05.08.2015
DD,PC,209,İstanbul / S. Gökçen,,0835,0835,,,06.08.2015
DD,THY,7079,Ankara,,1405,1405,,,06.08.2015
DD,TK,2655,İstanbul / Atatürk,,1620,1620,,,06.08.2015
DD,PC,293,İstanbul / S. Gökçen,,2125,2125,,,06.08.2015
DD,PC,209,İstanbul / S. Gökçen,,0835,0835,,,07.08.2015
DD,THY,7079,Ankara,,1405,1405,,,07.08.2015
DD,TK,2655,İstanbul / Atatürk,,1620,1620,,,07.08.2015
DD,THY,7079,Ankara,,1405,1405,,,08.08.2015
DD,TK,2655,İstanbul / Atatürk,,1620,1620,,,08.08.2015
DD,PC,209,İstanbul / S. Gökçen,,2125,2125,,,08.08.2015
DD,THY,7079,Ankara,,1405,1405,,,09.08.2015
DD,TK,2655,İstanbul / Atatürk,,1620,1620,,,09.08.2015
DD,PC,209,İstanbul / S. Gökçen,,2125,2125,,,09.08.2015
DD,PC,209,İstanbul / S. Gökçen,,0835,0835,,,10.08.2015
