DD,TK,7313,IST-S.GOKCEN,,2135,2135,,BIR MUDDET GECIKMELI,04.08.2015DD,TK,7313,IST-S.GOKCEN,,2135,2135,,BIR MUDDET GECIKMELI,04.08.2015
DD,PC,181,IST-S.GOKCEN,,2200,2200,,SON CAGRI,04.08.2015DD,PC,181,IST-S.GOKCEN,,2200,2200,,SON CAGRI,04.08.2015
DD,TK,2257,IST-ATATURK,,0515,0515,,,05.08.2015DD,TK,2257,IST-ATATURK,,0515,0515,,,05.08.2015
DD,PC,4181,IST-S.GOKCEN,,0745,0745,,,05.08.2015DD,PC,4181,IST-S.GOKCEN,,0745,0745,,,05.08.2015
DD,THY,7279,IST-S.GOKCEN,,1035,1035,,,05.08.2015DD,THY,7279,IST-S.GOKCEN,,1035,1035,,,05.08.2015
DD,TK,2253,IST-ATATURK,,1210,1210,,,05.08.2015DD,TK,2253,IST-ATATURK,,1210,1210,,,05.08.2015
DD,THY,7111,ESENBOGA,,1755,1755,,,05.08.2015DD,THY,7111,ESENBOGA,,1755,1755,,,05.08.2015
DD,TK,2255,IST-ATATURK,,1810,1810,,,05.08.2015DD,TK,2255,IST-ATATURK,,1810,1810,,,05.08.2015
DD,PC,4481,IST-S.GOKCEN,,1920,1920,,,05.08.2015DD,PC,4481,IST-S.GOKCEN,,1920,1920,,,05.08.2015
